icnrtname,applydate,genwaste,bizgenwaste,icnrtproqt,btmdustqt,flyashsoldqt,eqeffgasacqt,acteleqt,actseqt,actsep,seincome,oprthour,nooprthour,dsnprcqt,dustlandfillqt,brheat,applyno
臺中市文山垃圾焚化廠,200302,14910.48,1038.9,18331,2454.24,684.1,9952.15,7424.86,5743.38,77.353,6700.08,1937,79,900,3147.72,0.000,wepb2401
新北市新店垃圾焚化廠,200302,17473.61,0,20519,3182.78,401.29,6715,9992.7,7953.2,79.59,8982.727,1344,0,900,0,0.000,wepf0537
屏東縣崁頂垃圾資源回收(焚化)廠,200301,18907.85,2433.77,15505.43,2470.12,908.38,13728.67,6766,4732.4,69.943,6287.8,1488,0,900,836.04,0.000,wept5929
嘉義市垃圾焚化廠,200301,7914.3,0,7167,1336.8,0,1250,1838.7,1285.2,69.897,1449.831,1484.8,3.2,300,0,0.000,wepi2617
臺北市政府環境保護局內湖垃圾焚化廠,200301,15922.09,706.1,13131,2516.38,373.761,9725.2,3303.41,1669.26,50.531,1613,1652,580,900,0,0.000,wepa4244
臺南市城西垃圾焚化廠,200301,16478.57,3435.66,12046,3015.4,717.48,6269.6,10202.64,8032.32,78.727,8860.218,1488,0,900,0,0.000,wepd3244
臺北市政府環境保護局北投垃圾焚化廠,200302,20438.31,6071.2,29155,3882.56,975.56,6973,10824,6970,64.393,11546.91,2010,678,1800,4774.6,0.000,wepa4427
彰化縣溪州垃圾焚化廠,200301,26177.76,2300.92,23824,4558.3,1670.94,12840,12981.7,10235.4,78.844,11118.79,1329,159,900,4182.43,0.000,wepn3259
高雄市仁武垃圾資源回收(焚化)廠,200302,15523.24,4370.05,18961,3792.3,758.46,10970,10508.1,8304.4,79.028,0,977,1039,1350,2877.4,0.000,weps2225
新北市八里垃圾焚化廠,200301,32662.88,0,33693,5770.18,1107.03,11100,4630.51,3738.44,80.735,2123.136,2153.5,78.5,1350,0,0.000,WEPF2314
臺北市政府環境保護局木柵垃圾焚化廠,200301,15569.62,10488.77,24476,3388.65,403.4,0,8056.3,5032.76,62.469,5498.297,2534,442,1500,0,0.000,wepa4059
高雄市岡山垃圾資源回收(焚化)廠,200302,19747.2,11343.25,35280,7055.89,1763.97,13697.6,19339.2,15900.9,82.221,15900.9,2016,0,1350,8020.55,0.000,weps1656
新竹市垃圾資源回收廠,200302,11082.09,6681.6,23082,2796.85,487.45,9570.35,13545.31,11949.6,88.219,12987.63,1344,0,900,2559,0.000,wepo1732
桃園市垃圾焚化廠,200302,32135.8,3430.72,38282,7290.11,1941.89,20330,20304.7,17885.1,88.083,22428,1344,0,1350,0,0.000,weph4335
臺北市政府環境保護局內湖垃圾焚化廠,200302,5346.06,5137.52,11526,1278.19,316.904,7680.8,2587.5,1181.01,45.642,1498,1344,672,900,0,0.000,wepa4244
屏東縣崁頂垃圾資源回收(焚化)廠,200302,16562.3,2008.71,16554.8,2248.19,907.21,13306.92,7572.2,5523.7,72.947,5731.7,1344,0,900,814.69,0.000,wept5929
臺中市后里資源回收廠,200302,17072.49,5418.91,23274,4189.33,930.96,10305.68,12825.8,10651.7,83.049,12431.29,1314,30,900,4271.72,0.000,wepl9232
高雄市政府環境保護局中區資源回收廠,200301,26419.71,0,19005,2719.07,630,7710,7838.49,4951.43,63.168,6088.818,1454,778,900,0,0.000,wepe5004
高雄市岡山垃圾資源回收(焚化)廠,200301,21956.38,10686.02,29346,5869.24,1467.31,12024.1,18123.6,14765,81.468,14765,1753,479,1350,6971.79,0.000,weps1656
高雄市政府環境保護局南區資源回收廠,200301,20873.9,17737.7,31921,5880.2,1469.119,20930,16615.92,11555.2,69.542,14136.01,1922,1054,1800,0,0.000,wepe5641
臺南市城西垃圾焚化廠,200302,12811.95,2656.15,19773,2656.86,547.72,5623.3,9189.84,7212,78.478,8146.473,1344,0,900,0,0.000,wepd3244
桃園市垃圾焚化廠,200301,38494.63,4910.36,39828,8145.66,2299.57,21200,25286.2,22428.3,88.697,24478,1487,1,1350,0,0.000,weph4335
高雄市政府環境保護局南區資源回收廠,201011,12985.64,14069.91,34150.75,6619.25,1158.26,10203,16003.2,11881.6,74.245,20138.16,2035,845,1800,5919.05,2.800,WEPE5641
臺中市烏日資源回收廠,201011,12892.92,8596.89,16056.65,2323.06,832,10001.08,9715.15,7840.37,80.702,14766.17,860,580,900,1034.19,2.500,WEPL0028
苗栗縣垃圾焚化廠,201011,11001.47,1983.5,13787.25,2207.62,645.11,6677.2,7517.6,5841.8,77.708,12574.12,1440,0,500,645.11,-1.000,WEPK0322
臺南市永康垃圾資源回收(焚化)廠,201011,16485.45,6289.58,18558.21,4116.23,1178.04,6851,8745.45,6855.73,78.392,12171.47,1015,425,900,1178.04,2.700,WEPR8506
嘉義市垃圾焚化廠,201011,5637.36,0,6395.687,812.4,181.18,1365,1418.12,883.96,62.333,1349.889,1440,0,300,181.18,2.100,WEPI2617
新北市新店垃圾焚化廠,201011,17010.42,0,16269.4,2527,433.183,7200,7904.6,5970.1,75.526,10108.31,1440,0,900,433.183,2.410,WEPF0537
臺北市政府環境保護局北投垃圾焚化廠,201011,12960.13,2323.03,12097.12,0,627.19,4975,3705.22,2436.92,65.769,1436.379,627,2253,1800,627.19,0.700,WEPA4427
臺南市城西垃圾焚化廠,201011,13896.56,1927.44,12825.37,2411.32,1558.208,3202.8,5097.44,3570.48,70.044,5188.963,891,549,900,1558.208,-1.000,WEPD3244
臺中市烏日資源回收廠,201810,12097.77,2637.99,12790.32,2093.3,1684.77,5075.78,7791.75,5766.34,74.005,10032.34,741,747,900,1684.77,-1.000,WEPL0028
新北市樹林垃圾焚化廠,201011,17172.27,0,19306.2,2771.7,513.694,8471,9342,7073.79,75.72,13902.94,1687,473,1350,513.694,2.820,WEPF0759
臺中市后里資源回收廠,201011,17183.66,6706.66,25822.03,4388.37,1377.1,10196.8,15653.2,13072.1,83.51,23126.86,1440,0,900,3266.14,-1.000,WEPL9232
彰化縣溪州垃圾焚化廠,201011,22933.53,3206.62,24888.81,3659.17,1173.75,12861,12797.6,10188,79.608,18778,1440,0,900,1292.64,1.100,WEPN3259
臺中市文山垃圾焚化廠,201011,14126.76,4305.039,16227.71,2217.13,0,8320.3,5583.3,3895.79,69.775,6704.354,1541,619,900,0,2.500,WEPB2401
高雄市岡山垃圾資源回收(焚化)廠,201011,9346.77,15663.48,25171.96,5292.81,2827.96,16856.5,14179.8,10513.9,74.147,19987,1851,309,1350,8120.77,1.500,WEPS1656
桃園市垃圾焚化廠,201011,21654.64,4949.83,22004.6,3384.4,911.99,11700,13135.2,11405.2,86.829,17863,822,618,1350,911.99,-1.000,WEPH4335
臺北市政府環境保護局木柵垃圾焚化廠,201011,14619.85,14411.77,27090.24,3935.68,271.83,0,7882.4,5066.66,64.278,8197.823,2589,291,1500,0,1.700,WEPA4059
嘉義縣鹿草垃圾焚化廠,201011,12616.65,9439.07,20959.55,3444.79,2359.93,7591,12064.6,9833.5,81.507,15349,1264,176,900,3639.9,-1.000,WEPQ7513
新竹市垃圾資源回收廠,201010,12482.04,4986.49,15628.58,2340.75,566.28,5244.27,9102.094,6734.744,73.991,10461.86,1025,463,900,2907.03,2.400,WEPO1732
屏東縣崁頂垃圾資源回收(焚化)廠,201011,17490.38,3368.91,18092.5,3327.53,997.4,16110,9025.3,6603,73.161,10560.43,1106,334,900,997.4,2.000,WEPT5929
苗栗縣垃圾焚化廠,201010,9803.32,2555.66,9321.41,1156.6,509.16,4295,5062.29,3866.41,76.376,7109.342,905,583,500,509.16,1.300,WEPK0322
臺中市烏日資源回收廠,201010,16466.15,8517.33,26471.67,3777.97,1400.44,16688.48,15490.68,12453.15,80.391,23932.03,1435,53,900,1400.44,3.100,WEPL0028
屏東縣崁頂垃圾資源回收(焚化)廠,201010,21163,3613.14,24475.54,3725.88,1393.43,21620,12325.1,9187.5,74.543,16161.14,1488,0,900,1393.43,1.200,WEPT5929
基隆市天外天垃圾資源回收(焚化)廠,201412,6114.12,9154.2,11624.87,1524.52,613.75,3588.83,5861.49,4657.72,79.463,10590.95,925,563,600,613.75,-1.000,WEPC1448
新北市新店垃圾焚化廠,201010,12951.98,0,10821.8,1500.58,282.959,3914,4400.8,2855.5,64.885,4578.587,776.5,711.5,900,282.959,2.080,WEPF0537
桃園市垃圾焚化廠,201010,29746.34,4949.46,38562.11,6795.18,1724,20560,23033.5,20007.7,86.863,39122,1409,79,1350,1724,-1.000,WEPH4335
高雄市政府環境保護局中區資源回收廠,201010,20051.04,0,16354,1803.9,500.65,6912,0,0,0,0,1488,744,900,500.65,2.100,WEPE5004
宜蘭縣利澤垃圾資源回收(焚化)廠,201010,14465.26,3619.7,13079.98,2305.71,776.35,6300,6725.64,5145.6,76.507,9620.33,1047,441,600,3082.06,-1.000,WEPG3008
高雄市政府環境保護局南區資源回收廠,201010,6442.37,15550.45,11434.35,2629.99,2470.77,3165,3617.28,2422.4,66.967,5477.581,633,2343,1800,2470.77,0.000,WEPE5641
高雄市仁武垃圾資源回收(焚化)廠,201010,16894.98,19397.59,35598.05,5324.43,1774.86,20650,19818.8,15903.7,80.245,19084.44,1822.5,409.5,1350,7099.29,-1.000,WEPS2225
臺南市永康垃圾資源回收(焚化)廠,201010,17549.05,5965.03,27016.16,3970.83,1015.86,9990,12972.4,10306.39,79.448,18353.38,1480,8,900,1015.86,-1.000,WEPR8506
臺北市政府環境保護局北投垃圾焚化廠,201010,13051.84,3092.59,17312.17,3749.26,506.5,6800,6890.54,4015.47,58.275,7731.819,952,2024,1800,506.5,0.100,WEPA4427
臺北市政府環境保護局木柵垃圾焚化廠,201012,13683.74,4026.96,22425.86,4035.28,743.73,0,6217.7,3900.02,62.724,6938.414,2239,737,1500,0,1.800,WEPA4059
臺北市政府環境保護局內湖垃圾焚化廠,201011,5016.28,14293.08,17959.87,2970.07,811.71,8806,3007.18,1272.03,42.299,2087,2042,118,900,811.71,0.800,WEPA4244
臺中市后里資源回收廠,201010,14486.69,5949.37,18490.92,2271.33,972.53,7278.07,10909.9,8965.4,82.176,15989.99,1043,445,900,3243.86,3.100,WEPL9232
嘉義市垃圾焚化廠,201010,6169.72,0,3473.649,623.12,132.87,780,792.74,477.35,60.215,933.252,750,738,300,132.87,2.000,WEPI2617
嘉義縣鹿草垃圾焚化廠,201010,12441.84,10503.45,24170.18,4191.38,0,8606,14391.2,11768,81.772,17305,1424,64,900,4191.38,-1.000,WEPQ7513
臺南市城西垃圾焚化廠,201010,16898.13,1653.18,20603.34,3395.9,0,5728.08,9001.44,6660.48,73.993,11220.12,1436,52,900,0,-1.000,WEPD3244
彰化縣溪州垃圾焚化廠,201010,21946.66,3026.59,26532.48,3868.69,1321.76,13779,13716.1,10877.6,79.305,19007,1488,0,900,1321.76,1.500,WEPN3259
臺北市政府環境保護局北投垃圾焚化廠,200301,32591.11,6279.49,33038,4958.13,831.17,9603,16214,11062,68.225,13749.93,2213,763,1800,5789.3,0.000,wepa4427
臺中市后里資源回收廠,200301,17977.26,8352.16,25798,4643.61,1031.91,11035.69,15414.9,12901.9,83.697,0,1487,1,900,6328.19,0.000,wepl9232
臺北市政府環境保護局木柵垃圾焚化廠,200302,14468.86,2151.91,22516,2705.75,434.82,0,6165.5,3619.37,58.703,4120.013,2079,609,1500,0,0.000,WEPA4059
新竹市垃圾資源回收廠,200301,13997.84,9133.91,18052,2284.36,382.23,8945.75,11066.49,8332.8,75.297,8976,1047,441,900,2825.3,0.000,wepo1732
新北市新店垃圾焚化廠,200301,22615.59,0,22554,4330.56,431.47,7440,11270.4,9011.1,79.953,10127.2,1488,0,900,0,0.000,wepf0537
新竹市垃圾資源回收廠,200310,13079.73,9199.89,22237,3166.99,986,10295.28,13798.04,10794.6,78.232,11700.85,1404,84,900,3167,1.520,WEPO1732
新竹市垃圾資源回收廠,200311,13187.3,8783.05,23425,3249.67,1034.53,10727.79,14308.85,11311.2,79.05,13567.65,1440,0,900,3918.28,3.150,WEPO1732
新北市樹林垃圾焚化廠,200311,22260.32,0,17650,2637.53,0,6057,8013.7,6154.17,76.795,6763.357,1216,944,1350,402.28,2.860,WEPF0759
新北市樹林垃圾焚化廠,200301,35420.12,0,31297,4210.41,761.72,11167,16548.6,13695.74,82.76,14711.05,2232,0,1350,0,0.000,wepf0759
,,,,,,,9500,,,,,,796,,1380.18,1.500,WEPS2225
,,,,,,,7019.89,,,,,,0,,449.91,1.500,WEPK0322
,,,,,,,10044,,,,,,0,,1643.46,-1.000,WEPR8506
,,,,,,,10335,,,,,,219,,1014.63,4.200,WEPE5004
,,,,,,,4535,,,,,,0,,779.51,0.800,WEPQ7513
,,,,,,,9839.47,,,,,,0,,0,1.000,WEPB2401
,,,,,,,8928,,,,,,0,,1189.22,1.300,WEPG3008
,,,,,,,0,,,,,,131,,332.13,1.400,WEPT5929
,,,,,,,2534,,,,,,252,,0,1.600,WEPV9500
,,,,,,,8921,,,,,,800,,0,3.100,WEPH4335
,,,,,,,40,,,,,,33,,439.71,0.600,WEPF0537
,,,,,,,11789,,,,,,0,,1516.2,0.200,WEPF2314
,,,,,,,12501.1,,,,,,558,,2014.98,2.500,WEPS1656
,,,,,,,2044.7,,,,,,0,,0,0.800,WEPI2617
,,,,,,,8957.27,,,,,,161,,934.78,1.400,WEPL9232
,,,,,,,0,,,,,,232,,0,1.600,WEPA4059
,,,,,,,8564,,,,,,33,,0,1.200,WEPA4427
,,,,,,,6344.3,,,,,,121,,0,1.700,WEPA4244
,,,,,,,12704,,,,,,861,,2277.99,-1.000,WEPE5641
,,,,,,,5082.97,,,,,,41,,0,-1.000,WEPD3244
,,,,,,,12229.3,,,,,,58,,1428.24,-1.000,WEPL0028
,,,,,,,2320,,,,,,953,,957.08,2.000,WEPO1732
,,,,,,,0,,,,,,115,,691.33,1.600,WEPF0759
,,,,,,,13816.83,,,,,,0,,0,1.900,WEPN3259
,,,,,,,5654.96,,,,,,0,,516.82,1.800,WEPC1448
,,,,,,,0,,,,,,1488,,384.31,1.500,WEPO1732
,,,,,,,0,,,,,,0,,0,2.900,WEPA4059
,,,,,,,18372,,,,,,227,,1158.71,-1.000,WEPE5641
,,,,,,,4165.36,,,,,,233,,0,1.400,WEPD3244
,,,,,,,5417,,,,,,284,,0,1.700,WEPA4244
,,,,,,,8640,,,,,,0,,1019.36,-1.000,WEPG3008
,,,,,,,963,,,,,,546,,255.75,1.000,WEPV9500
,,,,,,,48,,,,,,0,,504.8,0.400,WEPF0537
,,,,,,,9105,,,,,,410,,1206.57,0.700,WEPF2314
,,,,,,,8186,,,,,,6,,1308.92,2.100,WEPE5004
,,,,,,,5070,,,,,,1035,,0,-1.000,WEPH4335
,,,,,,,14008,,,,,,730,,2839.42,-1.000,WEPE5641
,,,,,,,5472.83,,,,,,0,,753.53,-1.000,WEPC1448
,,,,,,,0,,,,,,0,,0,2.200,WEPA4059
,,,,,,,0,,,,,,2232,,171.56,-1.000,WEPS1656
,,,,,,,7108.19,,,,,,595,,1000.5,1.000,WEPL0028
,,,,,,,9241,,,,,,71,,0,1.900,WEPR8506
,,,,,,,10074.03,,,,,,360,,864.92,1.800,WEPN3259
,,,,,,,3352.92,,,,,,463,,0,-1.000,WEPD3244
,,,,,,,0,,,,,,1440,,0,-1.000,WEPQ7513
,,,,,,,9104.56,,,,,,148,,875.4,1.900,WEPB2401
,,,,,,,4484,,,,,,1982,,0,1.500,WEPA4427
,,,,,,,13433.82,,,,,,86,,1104.05,1.500,WEPT5929
,,,,,,,6148.1,,,,,,147,,441.1,-1.000,WEPK0322
,,,,,,,0,,,,,,345,,0,1.400,WEPA4059
,,,,,,,8200,,,,,,618,,1622.28,1.600,WEPS2225
,,,,,,,9300,,,,,,744,,1762.91,2.400,WEPS2225
,,,,,,,9949,,,,,,14,,1089.48,0.900,WEPR8506
,,,,,,,8640,,,,,,0,,1012.58,1.300,WEPQ7513
,,,,,,,6230.5,,,,,,230,,0,1.500,WEPA4244
,,,,,,,5290.68,,,,,,49,,1157.53,-1.000,WEPC1448
,,,,,,,9800,,,,,,720,,1355.3,1.700,WEPS2225
,,,,,,,11051,,,,,,65,,1507.72,1.000,WEPF2314
,,,,,,,11832,,,,,,262,,0,1.200,WEPA4427
,,,,,,,15742,,,,,,736,,2000.91,2.200,WEPE5641
,,,,,,,9677.5,,,,,,0,,780.67,1.500,WEPB2401
,,,,,,,1626.2,,,,,,0,,0,2.000,WEPI2617
,,,,,,,0,,,,,,0,,413.96,1.200,WEPF0537
,,,,,,,8929,,,,,,0,,1648.18,-1.000,WEPG3008
,,,,,,,11241,,,,,,72,,1291.44,0.900,WEPF2314
,,,,,,,6853,,,,,,0,,3609.39,1.200,WEPO1732
,,,,,,,6233,,,,,,820,,1251.43,2.300,WEPE5004
,,,,,,,20087.7,,,,,,0,,1492.66,4.900,WEPS1656
,,,,,,,14026,,,,,,875,,2154.49,-1.000,WEPE5641
,,,,,,,11432,,,,,,161,,738.24,0.900,WEPT5929
,,,,,,,0,,,,,,40,,929.27,0.900,WEPF0759
,,,,,,,5354.87,,,,,,94,,837.39,-1.000,WEPC1448
,,,,,,,13703.35,,,,,,1,,1840.11,1.000,WEPN3259
,,,,,,,8910,,,,,,120,,1014.37,-1.000,WEPR8506
,,,,,,,3718.6,,,,,,1044,,686.09,0.600,WEPN3259
,,,,,,,8640,,,,,,0,,0,-1.000,WEPG3008
,,,,,,,10525.96,,,,,,44,,1139.43,2.100,WEPL9232
,,,,,,,996.6,,,,,,545,,221.11,1.400,WEPI2617
,,,,,,,0,,,,,,902,,0,1.900,WEPA4059
,,,,,,,2160,,,,,,0,,392.12,1.900,WEPV9500
,,,,,,,13226,,,,,,747,,0,1.100,WEPA4427
,,,,,,,0,,,,,,30,,566.56,1.600,WEPF0759
,,,,,,,4673.38,,,,,,43,,750.21,-1.000,WEPD3244
,,,,,,,2878.39,,,,,,897,,836.77,-1.000,WEPK0322
,,,,,,,0,,,,,,0,,0,1.600,WEPA4059
,,,,,,,0,,,,,,63,,702.99,0.400,WEPF0759
,,,,,,,5646,,,,,,565,,0,-1.000,WEPG3008
,,,,,,,10327,,,,,,821,,0,1.100,WEPA4427
,,,,,,,9337.01,,,,,,365,,1311.37,-1.000,WEPL0028
,,,,,,,5564.6,,,,,,0,,0,2.100,WEPA4244
,,,,,,,18264,,,,,,47,,0,-1.000,WEPH4335
,,,,,,,11103.41,,,,,,256,,1063.37,0.700,WEPT5929
,,,,,,,4141,,,,,,1193,,1200.67,2.600,WEPE5004
,,,,,,,9646,,,,,,59,,730.19,-1.000,WEPR8506
,,,,,,,10257.02,,,,,,0,,1202.02,0.700,WEPB2401
,,,,,,,0,,,,,,1440,,670.42,-1.000,WEPT5929
,,,,,,,6786.34,,,,,,0,,453.19,1.000,WEPK0322
,,,,,,,2057,,,,,,0,,0,1.700,WEPI2617
,,,,,,,4257,,,,,,360,,2738.34,1.200,WEPO1732
,,,,,,,412,,,,,,626,,187.07,1.400,WEPV9500
,,,,,,,10700,,,,,,118,,470.82,2.000,WEPS2225
,,,,,,,6730.4,,,,,,95,,0,-1.000,WEPA4244
,,,,,,,10188.98,,,,,,10,,586.81,-1.000,WEPL9232
,,,,,,,2536.8,,,,,,1882,,143.49,2.800,WEPS1656
,,,,,,,0,,,,,,1488,,633.3,-1.000,WEPT5929
,,,,,,,11706,,,,,,0,,1305.28,1.000,WEPF2314
,,,,,,,10044,,,,,,0,,1750.22,-1.000,WEPR8506
,,,,,,,7330,,,,,,840,,0,1.900,WEPH4335
,,,,,,,0,,,,,,0,,470.67,1.600,WEPF0759
,,,,,,,0,,,,,,0,,0,1.400,WEPA4059
,,,,,,,1847.9,,,,,,0,,0,1.100,WEPI2617
,,,,,,,6120,,,,,,0,,3938.69,1.500,WEPO1732
,,,,,,,12,,,,,,1487,,177.25,-1.000,WEPQ7513
,,,,,,,6106.5,,,,,,113,,0,2.300,WEPA4244
,,,,,,,5388.04,,,,,,76,,816.56,2.650,WEPC1448
,,,,,,,10851,,,,,,81,,387.12,2.600,WEPE5004
,,,,,,,4819.58,,,,,,51,,0,-1.000,WEPD3244
,,,,,,,2523,,,,,,2108,,0,1.300,WEPA4427
,,,,,,,8720,,,,,,1492,,1342.1,1.700,WEPE5641
,,,,,,,13370.8,,,,,,744,,615.25,2.700,WEPS1656
,,,,,,,10172.98,,,,,,0,,782.89,1.800,WEPB2401
,,,,,,,9500,,,,,,51,,1389.62,1.400,WEPS2225
,,,,,,,8943.4,,,,,,337,,0,-1.000,WEPA4244
,,,,,,,6098,,,,,,1450,,0,1.200,WEPA4427
,,,,,,,4862.32,,,,,,86,,1590.81,-1.000,WEPD3244
,,,,,,,11872,,,,,,649,,451.71,-1.000,WEPH4335
,,,,,,,6781.59,,,,,,0,,417.99,1.700,WEPK0322
,,,,,,,5267.6,,,,,,143,,0,1.200,WEPA4244
,,,,,,,7850.2,,,,,,252,,0,1.300,WEPA4244
,,,,,,,18991.9,,,,,,51,,2014.98,4.900,WEPS1656
,,,,,,,8928,,,,,,0,,1322.14,0.700,WEPQ7513
,,,,,,,12096,,,,,,0,,424.02,0.400,WEPT5929
,,,,,,,2600,,,,,,1609,,553.76,2.200,WEPS2225
,,,,,,,0,,,,,,0,,827.04,0.400,WEPF0759
,,,,,,,8928,,,,,,0,,877.9,1.100,WEPQ7513
,,,,,,,0,,,,,,0,,0,1.400,WEPA4059
,,,,,,,13178.52,,,,,,18,,1517.67,2.200,WEPN3259
,,,,,,,2003.6,,,,,,0,,236.38,1.000,WEPI2617
,,,,,,,10968.6,,,,,,18,,0,1.100,WEPA4244
,,,,,,,16400,,,,,,69,,449.12,1.800,WEPS2225
,,,,,,,10630,,,,,,0,,1533.01,1.300,WEPF2314
,,,,,,,8691,,,,,,44,,1563.84,-1.000,WEPG3008
,,,,,,,12074.69,,,,,,0,,936.3,-1.000,WEPL0028
,,,,,,,8839.76,,,,,,68,,1220.71,2.600,WEPL9232
,,,,,,,9436,,,,,,638,,0,1.100,WEPA4427
